,Id,Date,TotalSteps,TotalDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,ModeratelyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,Weekday,ActivityType,TotalTimeInBed,TotalMinutesAsleep,TotalMinutesNotAsleep,SleepRange
205,2026352035,5/1/2016,3609,2.279999971,0,0,2.279999971,0,0,0,191,716,1447,Sunday,Sedentary,546,527,19,Over Sleep
206,2026352035,5/2/2016,7018,4.349999905,0,0,4.349999905,0,0,0,355,716,1690,Monday,Sedentary,543,511,32,Over Sleep
207,2026352035,5/3/2016,5992,3.720000029,0,0,3.720000029,0,0,0,304,981,1604,Tuesday,Sedentary,,,,
208,2026352035,5/4/2016,6564,4.070000172,0,0,4.070000172,0,0,0,345,530,1658,Wednesday,Sedentary,560,538,22,Over Sleep
209,2026352035,5/5/2016,12167,7.539999962,0,0,7.539999962,0,0,0,475,479,1926,Thursday,Sedentary,485,468,17,Good Sleep
210,2026352035,5/6/2016,8198,5.079999924,0,0,5.079999924,0,0,0,383,511,1736,Friday,Sedentary,548,524,24,Over Sleep
211,2026352035,5/7/2016,4193,2.599999905,0,0,2.599999905,0,0,0,229,665,1491,Saturday,Sedentary,521,511,10,Over Sleep
212,2026352035,5/8/2016,5528,3.450000048,0,0,3.450000048,0,0,0,258,610,1555,Sunday,Sedentary,568,541,27,Over Sleep
213,2026352035,5/9/2016,10685,6.619999886,0,0,6.599999905,0,0,0,401,543,1869,Monday,Sedentary,556,531,25,Over Sleep
214,2026352035,5/10/2016,254,0.159999996,0,0,0.159999996,0,0,0,17,1002,1141,Tuesday,Sedentary,380,357,23,Under Sleep
215,2026352035,5/11/2016,8580,5.320000172,0,0,5.320000172,0,0,0,330,569,1698,Wednesday,Sedentary,553,523,30,Over Sleep
216,2026352035,5/12/2016,8891,5.510000229,0,0,5.510000229,0,0,0,343,330,1364,Thursday,Lightly Active,485,456,29,Good Sleep
217,2320127002,4/12/2016,10725,7.489999771,1.169999957,0.310000002,6.010000229,0,13,9,306,1112,2124,Tuesday,Sedentary,,,,
218,2320127002,4/13/2016,7275,4.900000095,0,0,4.900000095,0,0,0,335,1105,2003,Wednesday,Sedentary,,,,
219,2320127002,4/14/2016,3973,2.680000067,0,0,2.680000067,0,0,0,191,1249,1696,Thursday,Sedentary,,,,
220,2320127002,4/15/2016,5205,3.50999999,0,0,3.50999999,0,0,0,245,1195,1801,Friday,Sedentary,,,,
221,2320127002,4/16/2016,5057,3.410000086,0,0,3.400000095,0,0,0,195,1245,1724,Saturday,Sedentary,,,,
222,2320127002,4/17/2016,6198,4.179999828,0,0,4.179999828,0,0,0,249,1191,1852,Sunday,Sedentary,,,,
223,2320127002,4/18/2016,6559,4.420000076,0,0.25999999,4.139999866,0,0,7,260,1173,1905,Monday,Sedentary,,,,
224,2320127002,4/19/2016,5997,4.039999962,0,0.379999995,3.660000086,0,0,11,228,1201,1811,Tuesday,Sedentary,,,,
225,2320127002,4/20/2016,7192,4.849999905,0,0.49000001,4.340000153,0,0,11,283,1146,1922,Wednesday,Sedentary,,,,
226,2320127002,4/21/2016,3404,2.289999962,0.059999999,0.419999987,1.809999943,0,1,10,127,1302,1610,Thursday,Sedentary,,,,
227,2320127002,4/22/2016,5583,3.75999999,0,0,3.75999999,0,0,0,266,1174,1851,Friday,Sedentary,,,,
228,2320127002,4/23/2016,5079,3.420000076,0,0,3.420000076,0,0,0,242,1129,1804,Saturday,Sedentary,69,61,8,Under Sleep
229,2320127002,4/24/2016,4165,2.809999943,0,0,2.799999952,0,0,0,204,1236,1725,Sunday,Sedentary,,,,
230,2320127002,4/25/2016,3588,2.420000076,0.230000004,0.200000003,1.99000001,0,3,5,152,1280,1654,Monday,Sedentary,,,,
231,2320127002,4/26/2016,3409,2.299999952,0,0,2.299999952,0,0,0,147,1293,1632,Tuesday,Sedentary,,,,
232,2320127002,4/27/2016,1715,1.159999967,0,0,1.159999967,0,0,0,82,1358,1481,Wednesday,Sedentary,,,,
233,2320127002,4/28/2016,1532,1.029999971,0,0,1.029999971,0,0,0,76,1364,1473,Thursday,Sedentary,,,,
234,2320127002,4/29/2016,924,0.620000005,0,0,0.620000005,0,0,0,45,1395,1410,Friday,Sedentary,,,,
235,2320127002,4/30/2016,4571,3.079999924,0,0,3.069999933,0,0,0,234,1206,1779,Saturday,Sedentary,,,,
236,2320127002,5/1/2016,772,0.519999981,0,0,0.519999981,0,0,0,40,1400,1403,Sunday,Sedentary,,,,
237,2320127002,5/2/2016,3634,2.450000048,0.360000014,0.209999993,1.879999995,0,5,6,123,1306,1613,Monday,Sedentary,,,,
238,2320127002,5/3/2016,7443,5.019999981,1.49000001,0.370000005,3.160000086,0,20,10,206,1204,1878,Tuesday,Sedentary,,,,
239,2320127002,5/4/2016,1201,0.810000002,0,0,0.810000002,0,0,0,52,1388,1426,Wednesday,Sedentary,,,,
240,2320127002,5/5/2016,5202,3.50999999,0,0.389999986,3.109999895,0,0,11,223,1206,1780,Thursday,Sedentary,,,,
241,2320127002,5/6/2016,4878,3.289999962,0,0,3.289999962,0,0,0,204,1236,1742,Friday,Sedentary,,,,
242,2320127002,5/7/2016,7379,4.96999979,0,0,4.96999979,0,0,0,319,1121,1972,Saturday,Sedentary,,,,
243,2320127002,5/8/2016,5161,3.480000019,0,0,3.470000029,0,0,0,247,1193,1821,Sunday,Sedentary,,,,
244,2320127002,5/9/2016,3090,2.079999924,0,0,2.079999924,0,0,0,145,1295,1630,Monday,Sedentary,,,,
245,2320127002,5/10/2016,6227,4.199999809,0,0,4.199999809,0,0,0,290,1150,1899,Tuesday,Sedentary,,,,
246,2320127002,5/11/2016,6424,4.329999924,0,0,4.329999924,0,0,0,300,1140,1903,Wednesday,Sedentary,,,,
247,2320127002,5/12/2016,2661,1.789999962,0,0,1.789999962,0,0,0,128,830,1125,Thursday,Sedentary,,,,
248,2347167796,4/12/2016,10113,6.829999924,2,0.620000005,4.199999809,0,28,13,320,964,2344,Tuesday,Sedentary,,,,
249,2347167796,4/13/2016,10352,7.010000229,1.659999967,1.940000057,3.410000086,0,19,32,195,676,2038,Wednesday,Sedentary,531,467,64,Good Sleep
250,2347167796,4/14/2016,10129,6.699999809,0.02,2.74000001,3.940000057,0,1,48,206,705,2010,Thursday,Sedentary,489,445,44,Good Sleep
251,2347167796,4/15/2016,10465,6.920000076,0.07,1.419999957,5.429999828,0,1,24,284,720,2133,Friday,Sedentary,504,452,52,Good Sleep
252,2347167796,4/16/2016,22244,15.07999992,5.449999809,4.099999905,5.53000021,0,66,72,268,968,2670,Saturday,Sedentary,,,,
253,2347167796,4/17/2016,5472,3.619999886,0.079999998,0.280000001,3.25999999,0,1,7,249,508,1882,Sunday,Sedentary,602,556,46,Over Sleep
254,2347167796,4/18/2016,8247,5.449999809,0.790000021,0.860000014,3.789999962,0,11,16,206,678,1944,Monday,Sedentary,557,500,57,Over Sleep
255,2347167796,4/19/2016,6711,4.440000057,0,0,4.440000057,0,0,7,382,648,2346,Tuesday,Sedentary,514,465,49,Good Sleep
256,2347167796,4/20/2016,10999,7.269999981,0.680000007,1.809999943,4.78000021,0,11,43,269,1011,2198,Wednesday,Sedentary,,,,
257,2347167796,4/21/2016,10080,6.75,1.850000024,1.529999971,3.380000114,0,23,26,208,761,2048,Thursday,Sedentary,484,460,24,Good Sleep
258,2347167796,4/22/2016,7804,5.159999847,0.560000002,1.679999948,2.920000076,0,9,27,206,781,1946,Friday,Sedentary,461,405,56,Under Sleep
259,2347167796,4/23/2016,16901,11.36999989,2.779999971,1.450000048,7.150000095,0,32,35,360,591,2629,Saturday,Sedentary,386,374,12,Under Sleep
260,2347167796,4/24/2016,9471,6.260000229,0,0,6.260000229,0,0,0,360,584,2187,Sunday,Sedentary,459,442,17,Good Sleep
261,2347167796,4/25/2016,9482,6.380000114,1.269999981,0.519999981,4.599999905,0,15,11,277,653,2095,Monday,Sedentary,471,433,38,Good Sleep
262,2347167796,4/26/2016,5980,3.950000048,0,0,3.950000048,0,0,0,227,732,1861,Tuesday,Sedentary,490,436,54,Good Sleep
263,2347167796,4/27/2016,11423,7.579999924,1.860000014,0.400000006,5.320000172,0,26,9,295,623,2194,Wednesday,Sedentary,499,448,51,Good Sleep
264,2347167796,4/28/2016,5439,3.599999905,0,0,3.599999905,0,0,0,229,764,1854,Thursday,Sedentary,450,408,42,Under Sleep
265,2347167796,4/29/2016,42,0.029999999,0,0,0.029999999,0,0,0,4,2,403,Friday,Lightly Active,473,411,62,Under Sleep
266,2873212765,4/12/2016,8796,5.909999847,0.109999999,0.930000007,4.880000114,0,2,21,356,1061,1982,Tuesday,Sedentary,,,,
267,2873212765,4/13/2016,7618,5.119999886,0,0.219999999,4.880000114,0.02,0,8,404,1028,2004,Wednesday,Sedentary,,,,
268,2873212765,4/14/2016,7910,5.320000172,0,0,5.320000172,0,0,0,331,1109,1893,Thursday,Sedentary,,,,
269,2873212765,4/15/2016,8482,5.699999809,0,0,5.690000057,0.01,0,0,448,992,2063,Friday,Sedentary,,,,
270,2873212765,4/16/2016,9685,6.650000095,3.109999895,0.02,3.50999999,0.01,47,1,305,1087,2148,Saturday,Sedentary,,,,
271,2873212765,4/17/2016,2524,1.700000048,0,0.349999994,1.340000033,0,0,8,160,1272,1529,Sunday,Sedentary,,,,
272,2873212765,4/18/2016,7762,5.239999771,0.07,0.280000001,4.889999866,0,1,6,311,1122,1890,Monday,Sedentary,,,,
273,2873212765,4/19/2016,7948,5.369999886,0,0,5.360000134,0,0,0,389,1051,1956,Tuesday,Sedentary,,,,
274,2873212765,4/20/2016,9202,6.300000191,1.50999999,0.119999997,4.659999847,0.01,22,5,378,1035,2094,Wednesday,Sedentary,,,,
275,2873212765,4/21/2016,8859,5.980000019,0.129999995,0.370000005,5.46999979,0.01,2,10,371,1057,1970,Thursday,Sedentary,,,,
276,2873212765,4/22/2016,7286,4.900000095,0.460000008,0,4.420000076,0.02,46,0,366,1028,2241,Friday,Sedentary,,,,
277,2873212765,4/23/2016,9317,6.349999905,2.089999914,0.230000004,4.019999981,0.01,28,5,330,1077,2021,Saturday,Sedentary,,,,
278,2873212765,4/24/2016,6873,4.679999828,3,0.059999999,1.620000005,0,46,1,190,1203,1898,Sunday,Sedentary,,,,
279,2873212765,4/25/2016,7373,4.949999809,0,0,4.949999809,0,0,0,359,1081,1907,Monday,Sedentary,,,,
280,2873212765,4/26/2016,8242,5.539999962,0.119999997,0.180000007,5.239999771,0,2,5,309,1124,1882,Tuesday,Sedentary,,,,
281,2873212765,4/27/2016,3516,2.359999895,0,0,2.359999895,0,46,0,197,1197,1966,Wednesday,Sedentary,,,,
282,2873212765,4/28/2016,7913,5.409999847,2.160000086,0.340000004,2.910000086,0,28,7,213,1192,1835,Thursday,Sedentary,,,,
283,2873212765,4/29/2016,7365,4.949999809,1.360000014,1.409999967,2.180000067,0,20,23,206,1191,1780,Friday,Sedentary,,,,
284,2873212765,4/30/2016,8452,5.679999828,0.330000013,1.080000043,4.260000229,0.01,5,20,248,1167,1830,Saturday,Sedentary,,,,
285,2873212765,5/1/2016,7399,4.96999979,0.49000001,1.039999962,3.440000057,0,7,18,196,1219,1739,Sunday,Sedentary,,,,
286,2873212765,5/2/2016,7525,5.059999943,0,0.209999993,4.829999924,0.02,0,7,334,1099,1878,Monday,Sedentary,,,,
287,2873212765,5/3/2016,7412,4.980000019,0.059999999,0.25,4.659999847,0.01,1,6,363,1070,1906,Tuesday,Sedentary,,,,
288,2873212765,5/4/2016,8278,5.559999943,0,0,5.559999943,0,0,0,420,1020,2015,Wednesday,Sedentary,,,,
289,2873212765,5/5/2016,8314,5.610000134,0.779999971,0.800000012,4.03000021,0,13,23,311,1093,1971,Thursday,Sedentary,,,,
290,2873212765,5/6/2016,7063,4.75,0,0.119999997,4.610000134,0.01,0,5,370,1065,1910,Friday,Sedentary,,,,
291,2873212765,5/7/2016,4940,3.380000114,2.279999971,0.550000012,0.550000012,0,75,11,52,1302,1897,Saturday,Sedentary,,,,
292,2873212765,5/8/2016,8168,5.539999962,2.900000095,0,2.640000105,0,46,0,326,1068,2096,Sunday,Sedentary,,,,
293,2873212765,5/9/2016,7726,5.190000057,0,0,5.190000057,0,0,0,345,1095,1906,Monday,Sedentary,,,,
294,2873212765,5/10/2016,8275,5.559999943,0,0,5.550000191,0.01,0,0,373,1067,1962,Tuesday,Sedentary,,,,
295,2873212765,5/11/2016,6440,4.329999924,0,0,4.320000172,0.01,0,0,319,1121,1826,Wednesday,Sedentary,,,,
296,2873212765,5/12/2016,7566,5.110000134,0,0,5.110000134,0,0,0,268,720,1431,Thursday,Sedentary,,,,
297,3372868164,4/12/2016,4747,3.24000001,0,0,3.230000019,0.01,0,0,280,1160,1788,Tuesday,Sedentary,,,,
298,3372868164,4/13/2016,9715,6.630000114,0.99000001,0.340000004,5.269999981,0.02,16,8,371,1045,2093,Wednesday,Sedentary,,,,
299,3372868164,4/14/2016,8844,6.03000021,0.340000004,1.029999971,4.650000095,0.01,6,25,370,1039,2065,Thursday,Sedentary,,,,
300,3372868164,4/15/2016,7451,5.079999924,0,0,5.059999943,0.02,0,0,335,1105,1908,Friday,Sedentary,,,,
301,3372868164,4/16/2016,6905,4.730000019,0,0,4.699999809,0.029999999,0,0,356,1084,1908,Saturday,Sedentary,,,,
302,3372868164,4/17/2016,8199,5.880000114,1.409999967,0.100000001,4.360000134,0.01,11,2,322,1105,1964,Sunday,Sedentary,,,,
303,3372868164,4/18/2016,6798,4.639999866,1.080000043,0.200000003,3.349999905,0,20,7,343,1070,2014,Monday,Sedentary,,,,
304,3372868164,4/19/2016,7711,5.260000229,0,0,5.239999771,0.02,0,0,376,1064,1985,Tuesday,Sedentary,,,,
305,3372868164,4/20/2016,4880,3.329999924,0.839999974,0.090000004,2.380000114,0.02,15,3,274,1148,1867,Wednesday,Sedentary,,,,
306,3372868164,4/21/2016,8857,6.070000172,1.149999976,0.25999999,4.639999866,0.01,18,9,376,1037,2124,Thursday,Sedentary,,,,
307,3372868164,4/22/2016,3843,2.619999886,0,0,2.609999895,0.01,0,0,206,1234,1669,Friday,Sedentary,,,,
308,3372868164,4/23/2016,7396,5.070000172,1.399999976,0.079999998,3.579999924,0,20,2,303,1115,1995,Saturday,Sedentary,,,,
309,3372868164,4/24/2016,6731,4.590000153,0.889999986,0.189999998,3.49000001,0.02,14,7,292,1127,1921,Sunday,Sedentary,,,,
310,3372868164,4/25/2016,5995,4.090000153,0,0,4.090000153,0,0,0,416,1024,2010,Monday,Sedentary,,,,
311,3372868164,4/26/2016,8283,5.789999962,1.850000024,0.050000001,3.869999886,0.01,22,2,333,1083,2057,Tuesday,Sedentary,,,,
312,3372868164,4/27/2016,7904,5.420000076,1.580000043,0.629999995,3.190000057,0.01,24,13,346,1057,2095,Wednesday,Sedentary,,,,
313,3372868164,4/28/2016,5512,3.75999999,0,0,3.75999999,0,0,0,385,1055,1972,Thursday,Sedentary,,,,
314,3372868164,4/29/2016,9135,6.230000019,0,0,6.21999979,0.01,0,0,402,1038,2044,Friday,Sedentary,,,,
315,3372868164,4/30/2016,5250,3.579999924,1.059999943,0.090000004,2.420000076,0.01,17,4,300,1119,1946,Saturday,Sedentary,,,,
316,3372868164,5/1/2016,3077,2.099999905,0,0,2.089999914,0,0,0,172,842,1237,Sunday,Sedentary,,,,
317,3977333714,4/12/2016,8856,5.980000019,3.059999943,0.910000026,2.00999999,0,44,19,131,777,1450,Tuesday,Sedentary,469,274,195,Under Sleep
318,3977333714,4/13/2016,10035,6.710000038,2.029999971,2.130000114,2.549999952,0,31,46,153,754,1495,Wednesday,Sedentary,456,295,161,Under Sleep
319,3977333714,4/14/2016,7641,5.110000134,0.319999993,0.970000029,3.819999933,0,5,23,214,801,1433,Thursday,Sedentary,397,291,106,Under Sleep
320,3977333714,4/15/2016,9010,6.059999943,1.049999952,1.75,3.25999999,0,15,42,183,644,1468,Friday,Sedentary,556,424,132,Good Sleep
321,3977333714,4/16/2016,13459,9,2.029999971,4,2.970000029,0,31,83,153,663,1625,Saturday,Sedentary,510,283,227,Under Sleep
322,3977333714,4/17/2016,10415,6.96999979,0.699999988,2.349999905,3.920000076,0,11,58,205,600,1529,Sunday,Sedentary,566,381,185,Under Sleep
323,3977333714,4/18/2016,11663,7.800000191,0.25,3.730000019,3.819999933,0,4,95,214,605,1584,Monday,Sedentary,522,412,110,Under Sleep
324,3977333714,4/19/2016,12414,8.779999733,2.24000001,2.450000048,3.960000038,0,19,67,221,738,1638,Tuesday,Sedentary,395,219,176,Under Sleep
325,3977333714,4/20/2016,11658,7.829999924,0.200000003,4.349999905,3.279999971,0,2,98,164,845,1554,Wednesday,Sedentary,305,152,153,Under Sleep
326,3977333714,4/21/2016,6093,4.079999924,0,0,4.059999943,0,0,0,242,712,1397,Thursday,Sedentary,512,332,180,Under Sleep
327,3977333714,4/22/2016,8911,5.960000038,2.329999924,0.579999983,3.059999943,0,33,12,188,731,1481,Friday,Sedentary,476,355,121,Under Sleep
328,3977333714,4/23/2016,12058,8.069999695,0,4.21999979,3.849999905,0,0,92,252,724,1638,Saturday,Sedentary,372,235,137,Under Sleep
329,3977333714,4/24/2016,14112,10,3.269999981,4.559999943,2.170000076,0,30,95,129,660,1655,Sunday,Sedentary,526,310,216,Under Sleep
330,3977333714,4/25/2016,11177,8.479999542,5.619999886,0.430000007,2.410000086,0,50,9,133,781,1570,Monday,Sedentary,467,262,205,Under Sleep
331,3977333714,4/26/2016,11388,7.619999886,0.449999988,4.21999979,2.950000048,0,7,95,170,797,1551,Tuesday,Sedentary,371,250,121,Under Sleep
332,3977333714,4/27/2016,7193,5.039999962,0,0.419999987,4.619999886,0,0,10,176,714,1377,Wednesday,Sedentary,540,349,191,Under Sleep
333,3977333714,4/28/2016,7114,4.880000114,1.370000005,0.289999992,3.220000029,0,15,8,190,804,1407,Thursday,Sedentary,423,261,162,Under Sleep
334,3977333714,4/29/2016,10645,7.75,3.74000001,1.299999952,2.710000038,0,36,32,150,744,1545,Friday,Sedentary,478,333,145,Under Sleep
335,3977333714,4/30/2016,13238,9.199999809,3.690000057,2.099999905,3.410000086,0,43,52,194,687,1650,Saturday,Sedentary,382,237,145,Under Sleep
336,3977333714,5/1/2016,10414,7.070000172,2.670000076,1.980000019,2.410000086,0,41,40,124,691,1501,Sunday,Sedentary,626,383,243,Under Sleep
337,3977333714,5/2/2016,16520,11.05000019,1.539999962,6.480000019,3.019999981,0,24,143,176,713,1760,Monday,Sedentary,384,230,154,Under Sleep
338,3977333714,5/3/2016,14335,9.590000153,3.319999933,1.74000001,4.53000021,0,47,41,258,594,1710,Tuesday,Sedentary,500,292,208,Under Sleep
339,3977333714,5/4/2016,13559,9.43999958,1.809999943,4.579999924,2.890000105,0,14,96,142,852,1628,Wednesday,Sedentary,336,213,123,Under Sleep
340,3977333714,5/5/2016,12312,8.579999924,1.75999999,4.110000134,2.710000038,0,14,88,178,680,1618,Thursday,Sedentary,480,318,162,Under Sleep
341,3977333714,5/6/2016,11677,8.279999733,3.109999895,2.50999999,2.670000076,0,29,55,168,676,1590,Friday,Sedentary,512,323,189,Under Sleep
342,3977333714,5/7/2016,11550,7.730000019,0,4.130000114,3.589999914,0,0,86,208,703,1574,Saturday,Sedentary,443,237,206,Under Sleep
343,3977333714,5/8/2016,13585,9.090000153,0.680000007,5.239999771,3.170000076,0,9,116,171,688,1633,Sunday,Sedentary,456,259,197,Under Sleep
344,3977333714,5/9/2016,14687,10.07999992,0.769999981,5.599999905,3.549999952,0,8,122,151,1159,1667,Monday,Sedentary,,,,
345,3977333714,5/10/2016,13072,8.779999733,0.07,5.400000095,3.309999943,0,1,115,196,676,1630,Tuesday,Sedentary,452,312,140,Under Sleep
346,3977333714,5/11/2016,746,0.5,0.370000005,0,0.129999995,0,4,0,9,13,52,Wednesday,Sedentary,,,,
347,4020332650,4/12/2016,8539,6.119999886,0.150000006,0.239999995,5.679999828,0,4,15,331,712,3654,Tuesday,Sedentary,541,501,40,Over Sleep
348,4020332650,4/13/2016,0,0,0,0,0,0,0,0,0,1440,1981,Wednesday,Sedentary,,,,
349,4020332650,4/14/2016,108,0.079999998,0,0,0.029999999,0,0,0,3,1437,2011,Thursday,Sedentary,,,,
350,4020332650,4/15/2016,1882,1.350000024,0.209999993,0.360000014,0.769999981,0,36,18,87,1299,2951,Friday,Sedentary,,,,
351,4020332650,4/16/2016,1982,1.419999957,0.449999988,0.370000005,0.589999974,0,65,21,55,1222,3051,Saturday,Sedentary,77,77,0,Under Sleep
352,4020332650,4/17/2016,16,0.01,0,0,0.01,0,0,0,2,1438,1990,Sunday,Sedentary,,,,
353,4020332650,4/18/2016,62,0.039999999,0,0,0.039999999,0,0,0,2,1438,1995,Monday,Sedentary,,,,
354,4020332650,4/19/2016,0,0,0,0,0,0,0,0,0,1440,1980,Tuesday,Sedentary,,,,
355,4020332650,4/20/2016,0,0,0,0,0,0,0,0,0,1440,1980,Wednesday,Sedentary,,,,
356,4020332650,4/21/2016,0,0,0,0,0,0,0,0,0,1440,1980,Thursday,Sedentary,,,,
357,4020332650,4/22/2016,0,0,0,0,0,0,0,0,0,1440,1980,Friday,Sedentary,,,,
358,4020332650,4/23/2016,0,0,0,0,0,0,0,0,0,1440,1980,Saturday,Sedentary,,,,
359,4020332650,4/24/2016,0,0,0,0,0,0,0,0,0,1440,1980,Sunday,Sedentary,,,,
360,4020332650,4/25/2016,0,0,0,0,0,0,0,0,0,1440,1980,Monday,Sedentary,,,,
361,4020332650,4/26/2016,0,0,0,0,0,0,0,0,0,1440,1980,Tuesday,Sedentary,,,,
362,4020332650,4/27/2016,0,0,0,0,0,0,0,0,0,1440,1980,Wednesday,Sedentary,,,,
363,4020332650,4/28/2016,0,0,0,0,0,0,0,0,0,1440,1980,Thursday,Sedentary,,,,
364,4020332650,4/29/2016,0,0,0,0,0,0,0,0,0,1440,1980,Friday,Sedentary,,,,
365,4020332650,4/30/2016,0,0,0,0,0,0,0,0,0,1440,1980,Saturday,Sedentary,,,,
366,4020332650,5/1/2016,0,0,0,0,0,0,0,0,0,1440,1980,Sunday,Sedentary,,,,
367,4020332650,5/2/2016,475,0.340000004,0,0.039999999,0.289999992,0,0,11,31,1350,2207,Monday,Sedentary,,,,
368,4020332650,5/3/2016,4496,3.220000029,0,0,3.150000095,0.050000001,0,0,174,950,2828,Tuesday,Sedentary,332,322,10,Under Sleep
369,4020332650,5/4/2016,10252,7.349999905,0.670000017,1.039999962,5.579999924,0,13,46,346,531,3879,Wednesday,Sedentary,536,478,58,Good Sleep
370,4020332650,5/5/2016,11728,8.430000305,2.619999886,1.679999948,4.039999962,0.07,38,42,196,916,3429,Thursday,Sedentary,248,226,22,Under Sleep
371,4020332650,5/6/2016,4369,3.130000114,0,0,3.099999905,0.01,0,0,177,855,2704,Friday,Sedentary,408,385,23,Under Sleep
372,4020332650,5/7/2016,6132,4.400000095,0,0,3.579999924,0,0,0,184,1256,2975,Saturday,Sedentary,,,,
373,4020332650,5/8/2016,5862,4.199999809,0,0,4.150000095,0,0,0,263,775,3089,Sunday,Sedentary,402,364,38,Under Sleep
374,4020332650,5/9/2016,4556,3.269999981,0.200000003,0.119999997,2.940000057,0,3,5,173,1225,2785,Monday,Sedentary,,,,
375,4020332650,5/10/2016,5546,3.980000019,0,0,3.869999886,0.039999999,0,0,206,774,2926,Tuesday,Sedentary,494,442,52,Good Sleep
376,4020332650,5/11/2016,3689,2.650000095,0.109999999,0.170000002,2.329999924,0,2,8,134,1296,2645,Wednesday,Sedentary,,,,
377,4020332650,5/12/2016,590,0.419999987,0,0,0.409999996,0,0,0,21,721,1120,Thursday,Sedentary,,,,
378,4057192912,4/12/2016,5394,4.03000021,0,0,3.940000057,0,0,0,164,1276,2286,Tuesday,Sedentary,,,,
379,4057192912,4/13/2016,5974,4.46999979,0,0,4.369999886,0,0,0,160,1280,2306,Wednesday,Sedentary,,,,
380,4057192912,4/14/2016,0,0,0,0,0,0,0,0,0,1440,1776,Thursday,Sedentary,,,,
381,4057192912,4/15/2016,3984,2.950000048,0.209999993,0.25999999,2.440000057,0,3,6,88,873,1527,Friday,Sedentary,,,,
382,4319703577,4/12/2016,7753,5.199999809,0,0,0,0,0,0,0,1440,2115,Tuesday,Sedentary,,,,
383,4319703577,4/13/2016,8204,5.5,0.529999971,0.589999974,1.309999943,0,8,15,96,1234,2135,Wednesday,Sedentary,,,,
384,4319703577,4/14/2016,10210,6.880000114,0.109999999,0.330000013,6.440000057,0,1,9,339,589,2302,Thursday,Sedentary,557,535,22,Over Sleep
385,4319703577,4/15/2016,5664,3.799999952,0,0,3.799999952,0,0,0,228,752,1985,Friday,Sedentary,491,465,26,Good Sleep
386,4319703577,4/16/2016,4744,3.180000067,0,0,3.180000067,0,0,0,194,724,1884,Saturday,Sedentary,522,506,16,Over Sleep
387,4319703577,4/17/2016,29,0.02,0,0,0.02,0,0,0,3,1363,1464,Sunday,Sedentary,,,,
388,4319703577,4/18/2016,2276,1.549999952,0.07,0.330000013,1.120000005,0,1,9,58,824,1632,Monday,Sedentary,551,515,36,Over Sleep
389,4319703577,4/19/2016,8925,5.989999771,0,0,5.989999771,0,0,0,311,604,2200,Tuesday,Sedentary,498,461,37,Good Sleep
390,4319703577,4/20/2016,8954,6.010000229,0,0.680000007,5.309999943,0,0,18,306,671,2220,Wednesday,Sedentary,543,523,20,Over Sleep
391,4319703577,4/21/2016,3702,2.480000019,0,0,0.349999994,0,0,0,34,1265,1792,Thursday,Sedentary,65,59,6,Under Sleep
392,4319703577,4/22/2016,4500,3.019999981,0.059999999,0.810000002,2.150000095,0,1,19,176,709,1886,Friday,Sedentary,550,533,17,Over Sleep
393,4319703577,4/23/2016,4935,3.309999943,0,0,3.309999943,0,0,0,233,546,1945,Saturday,Sedentary,722,692,30,Over Sleep
394,4319703577,4/24/2016,4081,2.74000001,0.059999999,0.200000003,2.470000029,0,1,5,191,692,1880,Sunday,Sedentary,501,467,34,Good Sleep
395,4319703577,4/25/2016,9259,6.210000038,0,0.280000001,5.929999828,0,0,8,390,544,2314,Monday,Sedentary,506,488,18,Over Sleep
396,4319703577,4/26/2016,9899,6.639999866,0.569999993,0.920000017,5.150000095,0,8,21,288,649,2236,Tuesday,Sedentary,516,505,11,Over Sleep
397,4319703577,4/27/2016,10780,7.230000019,0.409999996,1.919999957,4.909999847,0,6,47,300,680,2324,Wednesday,Sedentary,307,286,21,Under Sleep
398,4319703577,4/28/2016,10817,7.28000021,1.00999999,0.330000013,5.940000057,0,13,8,359,552,2367,Thursday,Sedentary,522,497,25,Over Sleep
399,4319703577,4/29/2016,7990,5.360000134,0.449999988,0.790000021,4.119999886,0,6,18,289,624,2175,Friday,Sedentary,546,523,23,Over Sleep
400,4319703577,4/30/2016,8221,5.519999981,0.400000006,1.610000014,3.50999999,0,6,38,196,695,2092,Saturday,Sedentary,516,490,26,Over Sleep
401,4319703577,5/1/2016,1251,0.839999974,0,0,0.839999974,0,0,0,67,836,1593,Sunday,Sedentary,500,484,16,Over Sleep
402,4319703577,5/2/2016,9261,6.239999771,0,0.439999998,5.710000038,0,0,11,344,585,2270,Monday,Sedentary,506,478,28,Good Sleep
403,4319703577,5/3/2016,9648,6.46999979,0.579999983,1.070000052,4.829999924,0,8,26,287,669,2235,Tuesday,Sedentary,512,474,38,Good Sleep
404,4319703577,5/4/2016,10429,7.019999981,0.589999974,0.579999983,5.849999905,0,8,13,313,1106,2282,Wednesday,Sedentary,,,,
405,4319703577,5/5/2016,13658,9.489999771,2.630000114,1.409999967,5.449999809,0,27,34,328,957,2530,Thursday,Sedentary,,,,
